COD_COMPRA,NOM_CLIENTE,VLR_COMPRA,DAT_COMPRA,BY_INTERNET
702445,Acton Sawyer,2802.99,2015-05-09 12:03:00,0
702446,Otto Holcomb,7881.06,2010-12-25 14:32:55,0
702447,Oleg Green,9254.12,2012-01-25 16:36:43,1
702448,Teegan Shelton,6568.87,2018-01-10 22:16:50,1
702449,Chanda Barry,5587.84,2015-08-13 04:11:45,1
702450,Michelle Nichols,4725.90,2014-04-26 13:08:14,0
702451,Clark Craft,3695.89,2012-09-17 11:32:59,1
702452,Zia Odonnell,9065.69,2016-09-21 01:34:27,1
702453,Abraham Chan,2648.66,2016-05-29 13:44:37,1
702454,Keane Savage,3003.30,2012-01-22 10:49:08,1
702455,Marny Fox,695.86,2015-09-17 14:05:59,0
702456,Adria Kinney,7620.27,2012-05-27 20:14:05,0
702457,Sasha Schroeder,5679.24,2014-07-23 06:35:36,1
702458,Derek Welch,8130.52,2011-03-31 08:25:37,0
702459,Nora Robles,8640.86,2016-08-19 08:01:11,1
702460,Autumn Pugh,8029.80,2011-08-15 19:01:42,1
702461,Martin Berry,1885.74,2014-03-07 07:31:06,0
702462,Ria Dunlap,8258.34,2011-10-19 01:33:52,0
702463,Palmer Maddox,4803.06,2018-02-18 19:02:59,0
702464,Lev Shelton,5360.89,2017-06-03 20:00:04,0
702465,Hammett Pratt,4065.12,2014-01-12 02:21:10,0
702466,Jordan Kirk,6040.24,2012-08-29 05:30:54,0
702467,Nathaniel Matthews,1828.19,2012-02-01 20:02:28,1
702468,Daquan Harding,2291.93,2013-05-11 07:47:53,1
702469,Xyla Stout,851.82,2017-09-25 20:03:04,1
702470,Tanek Franco,4269.73,2014-08-06 22:33:39,1
702471,Xenos Burnett,1429.55,2012-12-01 10:46:51,0
702472,Bianca Sellers,9178.51,2015-01-22 20:14:03,1
702473,Lila Bennett,2363.86,2012-03-11 03:14:36,0
702474,Summer Klein,8763.74,2012-05-24 14:05:58,0
702475,Aspen Calhoun,7917.22,2016-06-28 08:13:48,0
702476,Brody Horton,6944.96,2012-11-07 06:21:27,0
702477,Octavius Pearson,8501.42,2014-07-15 19:03:17,1
702478,Sylvester Anthony,5720.79,2012-08-22 13:43:39,1
702479,Ishmael Guerra,377.49,2014-12-14 07:06:46,1
702480,Larissa Little,3604.04,2015-11-11 14:05:11,1
702481,Elvis Barr,7606.08,2017-02-06 23:32:49,0
702482,Nash Hickman,8425.99,2011-03-04 09:47:50,0
702483,Sebastian Terrell,5488.76,2014-07-08 10:50:46,1
702484,Elton Bridges,225.82,2012-09-05 09:21:00,0
702485,Charde Berger,28.83,2010-05-24 04:14:51,1
702486,MacKenzie Smith,8056.27,2016-06-22 16:25:38,1
702487,Cally Griffith,806.89,2011-10-30 00:37:50,0
702488,Yeo Bonner,5322.08,2013-06-19 03:51:41,0
702489,Virginia Koch,9676.23,2014-05-25 08:54:24,1
702490,Imani Hunt,7419.25,2013-03-09 17:24:18,1
702491,Keelie Gallegos,7559.46,2014-09-19 23:05:06,1
702492,Emi Davis,1063.96,2017-01-15 02:44:29,1
702493,Norman Mcguire,3330.35,2015-08-20 10:47:13,0
702494,Reuben Kent,8327.33,2011-04-16 06:29:19,1
702495,Sydnee Hayden,9101.40,2010-07-23 05:48:10,0
702496,James Lang,2241.99,2017-01-03 05:45:31,0
702497,Rosalyn Mcpherson,4039.73,2014-02-08 14:45:56,0
702498,Eve Santos,2988.75,2011-05-08 16:52:06,1
702499,Hector Glover,1343.25,2013-04-01 15:57:54,0
702500,Farrah Henry,539.19,2016-02-27 02:58:48,0
702501,Linus Sexton,4501.11,2010-05-16 18:15:30,1
702502,Kaitlin Cabrera,2175.71,2013-12-22 05:29:53,1
702503,Oleg Bender,9073.02,2016-11-01 05:52:25,0
702504,Alisa Gomez,6438.74,2016-03-01 08:47:13,1
702505,Quin Solomon,6801.87,2010-09-18 23:53:26,0
702506,Teagan Colon,210.71,2017-09-30 15:56:37,1
702507,Adam Beard,7142.33,2015-12-04 06:29:08,1
702508,Xenos Kirk,6592.13,2013-05-19 17:00:00,0
702509,Cara Vasquez,931.07,2013-09-23 03:24:35,1
702510,Sybil Beard,4206.43,2013-10-22 09:28:16,1
702511,Walker Frye,4581.81,2012-10-27 21:28:21,1
702512,Willa Lyons,5599.49,2017-11-22 14:14:26,1
702513,Allen Craft,6580.98,2014-08-27 15:09:44,1
702514,Camille Castaneda,3462.22,2011-03-12 13:29:30,1
702515,Rooney Sanchez,3990.47,2016-05-02 19:51:34,0
702516,Allegra Golden,9493.89,2018-02-01 14:39:13,0
702517,Philip Velez,4251.37,2014-01-26 04:11:15,1
702518,Yuri Odom,2671.36,2011-11-04 16:31:06,1
702519,Myra Hatfield,5500.51,2010-11-30 06:10:39,0
702520,Edward Shannon,3266.97,2017-06-06 14:45:35,1
702521,Jerome Short,926.25,2018-01-30 10:24:11,1
702522,Zachary Bradshaw,1361.53,2012-05-05 04:09:33,0
702523,Louis Morin,7678.48,2014-01-31 19:42:17,1
702524,Nora Hodge,4133.87,2012-02-24 18:51:54,0
702525,Tanya Tucker,9189.45,2017-12-09 15:35:22,1
702526,Erasmus Leonard,2207.80,2014-02-02 22:43:39,1
702527,Signe Conner,1846.17,2010-10-28 12:41:08,1
702528,Aladdin Barr,1424.91,2013-09-29 21:45:47,1
702529,Leo Keith,9102.22,2016-08-30 04:49:55,0
702530,Reagan Goodwin,8166.16,2014-04-05 23:21:13,0
702531,Abdul Gates,2027.46,2015-09-01 05:13:58,0
702532,Beverly Fuller,4354.26,2011-04-26 08:45:45,1
702533,Timon Vega,5910.76,2014-05-11 06:59:43,0
702534,Kelly Merritt,7778.06,2014-01-16 07:55:03,0
702535,Martina Stark,9501.71,2012-02-23 23:25:56,1
702536,Quinlan Figueroa,7118.94,2017-03-21 20:00:38,1
702537,Karly Lindsay,2071.02,2017-08-27 04:28:10,1
702538,Nelle Martin,316.01,2010-07-01 03:28:15,1
702539,Lynn Fuller,8141.54,2015-07-13 07:58:31,0
702540,Tiger Berg,3868.64,2013-01-11 08:10:12,0
702541,Fuller Buckner,427.56,2013-09-23 12:06:03,1
702542,Dorothy Morse,3416.29,2015-04-18 08:25:28,0
702543,Blake Short,972.18,2012-04-01 23:10:05,0
702544,Beck Glenn,5958.00,2016-01-27 19:34:36,0
702545,Geoffrey Potts,8643.68,2012-11-01 09:33:28,1
702546,Ferdinand Walls,574.64,2015-07-03 23:46:12,1
702547,Levi Garrett,3383.36,2014-09-07 05:35:34,1
702548,Fleur Kerr,8855.12,2017-11-17 05:12:52,1
702549,Yeo Waller,8595.17,2016-12-12 23:13:25,1
702550,Kerry Smith,5.69,2012-09-05 01:31:46,0
702551,Dominique Gould,9929.53,2012-10-10 13:04:39,1
702552,Madaline Carey,3602.51,2011-02-17 22:19:57,1
702553,Denton Greer,3885.87,2013-12-22 13:20:56,0
702554,Lane Coffey,6997.19,2013-11-27 02:49:44,0
702555,Wesley Brooks,1525.97,2012-10-09 13:01:46,1
702556,Kadeem Russo,3978.50,2017-05-05 17:57:45,1
702557,Jelani Holman,4300.14,2013-09-07 23:07:46,0
702558,Regan Lester,8618.85,2016-03-07 21:09:09,1
702559,Tyrone Chase,1934.06,2014-12-08 23:21:14,0
702560,Murphy Kaufman,5953.85,2016-10-08 01:09:40,1
702561,Amelia Chaney,5084.88,2010-06-18 08:52:19,0
702562,Bernard Hansen,288.46,2013-09-03 12:06:13,1
702563,Jordan Bridges,3635.47,2011-12-04 21:38:36,0
702564,Vera Bean,825.43,2011-06-15 02:49:21,0
702565,Hilel Holmes,978.19,2015-09-15 13:29:03,1
702566,Hector Underwood,4123.51,2016-07-21 21:20:23,0
702567,Uma Weaver,4109.12,2013-11-09 13:36:41,1
702568,Gisela Santos,8944.55,2014-08-25 19:54:35,0
702569,Chaney Mccormick,7634.15,2017-09-14 04:21:39,1
702570,Tanek Perkins,9099.18,2013-03-12 20:01:06,0
702571,Macon Stanton,6042.48,2012-06-17 01:12:18,0
702572,Audrey Vinson,4858.55,2014-03-31 15:37:15,0
702573,Fletcher Walton,4829.16,2011-09-11 10:10:00,0
702574,Uriah Berg,4899.16,2013-04-26 00:13:41,0
702575,May Blair,971.20,2016-04-14 11:36:59,1
702576,Lamar Hull,8803.49,2011-04-20 08:14:16,0
702577,Sharon Palmer,5047.47,2017-12-29 11:20:05,0
702578,Gavin Monroe,6333.47,2015-01-28 11:07:33,0
702579,Kirk Dorsey,3458.43,2013-07-03 07:34:08,1
702580,Fatima Wilson,3342.55,2018-02-26 21:38:36,0
702581,Mallory Sanders,805.23,2012-04-04 09:41:51,1
702582,Graiden Miranda,9660.28,2015-05-24 04:47:34,0
702583,Warren Reilly,1316.55,2013-09-10 05:16:45,1
702584,Mark Jacobs,5673.25,2015-07-31 22:28:06,1
702585,Martena Juarez,228.09,2010-05-03 08:38:42,1
702586,Hadassah Bartlett,5973.44,2011-03-16 12:37:12,0
702587,Kelly Carr,6728.96,2017-08-16 23:05:02,0
702588,Keaton Massey,9845.29,2010-10-28 16:36:40,1
702589,Hamilton Pate,2621.84,2014-01-25 22:10:10,0
702590,Noah Dillon,7990.83,2015-08-14 07:56:38,1
702591,Bethany Vargas,6735.59,2010-10-19 15:11:22,0
702592,Frances Wiley,8762.70,2011-04-25 05:10:17,0
702593,Sylvester Riggs,4646.63,2016-08-25 03:47:50,0
702594,Pascale Golden,8029.94,2015-11-06 10:39:11,0
702595,Herman Mcneil,467.82,2012-08-10 00:41:56,1
702596,Imogene Bates,814.68,2013-04-15 04:46:57,0
702597,Ursula Franklin,4443.59,2014-07-04 00:05:46,1
702598,Lani Hardy,9660.51,2018-03-26 23:23:28,0
702599,Dominique Richards,8194.68,2013-03-25 04:21:12,1
702600,Timon Horne,2021.33,2014-04-22 13:01:09,0
702601,Judah Murphy,8599.21,2015-08-08 02:48:23,0
702602,Cailin Castillo,9477.86,2012-09-29 17:43:58,1
702603,Isabelle Mosley,7018.60,2012-11-03 04:55:23,1
702604,Igor Norton,3094.97,2010-06-15 21:41:36,0
702605,Zeus Welch,4174.83,2010-10-22 03:57:24,0
702606,Moana Bryant,3083.05,2012-10-26 09:06:35,0
702607,Frances Pacheco,9504.72,2016-11-12 13:12:20,0
702608,Nicholas Lowery,9422.29,2015-10-15 10:49:47,1
702609,Jescie Holcomb,2212.21,2016-12-25 03:07:03,1
702610,Gareth Robinson,5142.10,2012-08-27 04:11:56,0
702611,Kirestin Donaldson,5194.85,2015-07-01 05:05:40,0
702612,Cleo Gillespie,8552.33,2010-11-10 17:12:42,0
702613,Maris Mullen,5293.32,2015-08-27 14:06:49,0
702614,Lareina Swanson,9460.02,2013-09-11 14:28:34,1
702615,Tate Salinas,4590.20,2013-11-16 15:55:19,0
702616,Rigel Frye,5026.10,2018-02-07 14:04:24,0
702617,Arthur Livingston,2624.34,2015-02-23 22:19:57,1
702618,Chanda Smith,7484.74,2017-04-26 15:37:00,1
702619,Kiona Mccarty,3296.30,2016-05-09 21:52:11,1
702620,Alfreda Chase,1910.26,2013-08-24 16:23:23,0
702621,Guy Dale,2132.35,2013-02-12 14:30:00,1
702622,Chanda Romero,6424.67,2014-02-18 06:04:13,0
702623,Coby Rich,4373.13,2015-07-16 22:03:48,0
702624,Derek Clayton,3940.32,2015-09-26 00:01:52,0
702625,Tyler Sanford,6450.13,2013-11-09 19:08:04,1
702626,Price Rasmussen,7812.85,2011-03-08 02:24:23,0
702627,Montana Fitzgerald,4332.03,2010-11-18 19:39:25,0
702628,Yael Barrett,147.76,2016-02-25 14:30:25,1
702629,Demetrius Shepherd,8588.82,2017-02-12 16:47:36,0
702630,Margaret Keller,4950.12,2017-02-15 06:23:00,1
702631,Randall Allison,5430.54,2012-01-29 05:34:57,0
702632,Zahir Gibbs,8733.03,2017-12-31 02:55:30,0
702633,Vladimir Molina,9230.41,2016-02-10 11:20:40,0
702634,Upton Garrett,305.92,2018-03-22 23:19:58,1
702635,Xavier Lester,3061.23,2014-02-18 18:48:22,0
702636,Genevieve Poole,3878.15,2018-03-04 03:00:46,1
702637,Jana Hayes,6569.79,2012-09-02 11:45:04,1
702638,Tanya Whitehead,7109.02,2017-10-30 10:55:56,0
702639,Jael Giles,8331.40,2013-08-22 15:12:34,1
702640,Kylie Huffman,9320.03,2011-04-08 01:37:51,0
702641,Tucker Richmond,1162.24,2014-03-24 03:33:48,0
702642,Rhoda Franco,2810.43,2011-03-23 10:53:02,1
702643,Elijah Wright,1634.65,2017-05-05 06:47:17,0
702644,Shelly Huber,9604.22,2010-06-08 13:14:28,1
702645,Maile Lawrence,2571.18,2016-11-13 06:28:50,1
702646,Xena Blair,8013.03,2012-12-06 16:43:30,0
702647,Jillian Mcpherson,845.15,2017-03-10 02:17:09,1
702648,Silas Montoya,5667.30,2014-10-25 15:59:24,1
702649,Brent Martin,3169.56,2016-03-06 23:03:38,0
702650,Rahim Fox,9279.99,2015-05-01 21:23:12,1
702651,Damian Vargas,8332.74,2011-05-14 11:55:13,0
702652,Iliana Blair,3313.86,2017-05-31 06:46:24,1
702653,Priscilla Craft,5130.35,2017-12-20 07:24:13,0
702654,Barclay Powell,7527.79,2013-11-17 14:08:01,1
702655,Lenore Stafford,5888.92,2017-05-08 04:55:34,1
702656,Linda Luna,1040.75,2012-05-03 07:08:30,1
702657,Brody Hensley,4110.92,2011-02-11 19:26:53,0
702658,Xandra Daniel,5865.34,2011-02-28 09:01:49,1
702659,Malcolm Gilmore,3227.26,2017-01-06 13:17:59,0
702660,Thane Figueroa,9613.02,2013-11-04 07:48:06,0
702661,Emerson Adkins,9275.15,2016-10-17 06:59:39,1
702662,Hannah Ochoa,360.27,2012-05-01 08:53:09,1
702663,Dean Dillon,9980.45,2011-07-02 14:38:38,0
702664,Rinah Farmer,3272.41,2011-11-29 05:42:30,0
702665,Georgia Gomez,6036.77,2013-12-16 06:32:01,1
702666,Desirae Little,5121.31,2013-06-22 18:10:23,0
702667,Kane Slater,976.62,2011-11-17 18:41:49,0
702668,Olympia Mcpherson,3115.35,2012-10-27 14:01:26,0
702669,Tanisha Rowe,7948.58,2015-08-06 18:46:34,0
702670,Daryl Larson,8981.49,2016-09-21 04:28:31,0
702671,Signe Cruz,3861.58,2010-10-19 00:53:41,1
702672,Axel Frazier,8501.33,2013-09-23 02:35:33,0
702673,Ursa Mercado,6263.14,2017-03-17 00:48:00,0
702674,Alexander Obrien,1527.37,2016-10-18 21:41:24,1
702675,Nichole Harding,6577.69,2010-11-11 14:38:46,0
702676,Sophia Bradford,7791.33,2012-02-17 01:13:24,0
702677,Dante Simon,1286.44,2015-06-11 23:01:20,1
702678,Robin Stevenson,3771.56,2011-08-28 16:44:09,0
702679,Colin Pickett,2720.59,2017-08-26 20:22:02,0
702680,Curran Hess,186.17,2012-02-29 10:51:23,0
702681,Cally Quinn,2625.40,2010-10-31 02:43:09,1
702682,Abraham Anderson,789.15,2012-10-26 04:35:25,1
702683,Murphy Acosta,6081.02,2012-09-01 12:27:02,1
702684,Patience Wilkins,4861.87,2015-01-08 19:58:02,0
702685,Trevor Mcpherson,6256.25,2012-09-17 22:39:27,1
702686,Ferris Cortez,813.57,2015-09-03 17:24:35,0
702687,Taylor Lloyd,1916.38,2016-02-01 00:40:17,0
702688,Doris Vincent,8133.77,2011-04-08 03:08:51,0
702689,Timothy Sharpe,7626.26,2014-01-03 18:43:42,1
702690,Elaine Whitehead,5258.94,2015-10-23 03:15:30,1
702691,Cedric Sharp,9042.92,2010-08-03 07:56:33,1
702692,Prescott Chang,7247.57,2014-12-15 23:00:44,0
702693,Tyrone Case,9935.66,2014-04-28 15:03:21,1
702694,Amelia Rasmussen,92.67,2017-01-13 07:35:49,0
702695,Bell Tucker,9853.74,2013-12-08 19:35:45,1
702696,Plato Waters,9339.37,2010-05-07 21:23:56,0
702697,Lyle Stewart,2081.38,2010-12-23 08:20:09,0
702698,Breanna Reed,3607.91,2017-03-31 07:22:50,1
702699,Russell Ruiz,7766.69,2013-11-20 10:48:29,1
702700,Quinlan Figueroa,729.23,2012-09-15 18:37:59,1
702701,Ramona Vega,9457.10,2016-12-18 05:19:39,1
702702,Hermione Gray,6330.90,2010-04-28 18:20:49,0
702703,Winifred Rivera,144.76,2018-04-12 19:34:07,1
702704,Jelani Reed,9879.48,2011-12-30 14:54:49,0
702705,Ira Santiago,1556.37,2011-12-22 04:35:25,0
702706,Karleigh Ruiz,8907.01,2015-03-22 22:17:35,1
702707,Baker Head,6530.69,2013-07-11 21:48:13,0
702708,Ramona Pittman,1451.61,2012-09-28 20:33:33,0
702709,Janna Wyatt,1678.77,2014-11-05 02:50:52,1
702710,Carol Delaney,2361.31,2015-08-11 15:59:25,1
702711,Ira Elliott,5836.48,2017-07-11 20:10:31,0
702712,Len Grimes,3517.54,2017-09-23 16:48:45,1
702713,Ivor Reilly,1050.74,2014-12-08 15:53:32,0
702714,Germaine Webb,5727.86,2015-05-13 15:36:45,0
702715,Jared David,3472.96,2013-06-05 13:54:00,0
702716,Adena Kinney,5045.19,2013-01-23 15:27:29,0
702717,Elmo Mcclure,4316.58,2012-04-15 05:41:42,0
702718,Kameko Goff,9182.37,2011-10-05 17:40:15,1
702719,Alice Fry,699.36,2016-05-22 22:03:54,1
702720,Erasmus Ellison,7129.23,2017-01-17 01:58:33,0
702721,Linus Hayden,6492.17,2014-07-26 05:54:43,1
702722,Rahim Haynes,611.97,2015-12-21 13:46:25,0
702723,Vernon Dorsey,7999.75,2017-09-25 16:23:40,1
702724,Haley Wolf,7389.62,2013-05-31 11:41:53,0
702725,Latifah Cruz,1110.16,2013-10-28 18:16:41,1
702726,Quentin Bowen,988.21,2011-08-15 16:47:52,1
702727,Chester Farley,8906.75,2018-01-15 04:34:38,0
702728,Kennan Kennedy,9985.58,2011-09-22 22:33:38,1
702729,Yuri Day,7893.59,2014-10-11 05:27:29,0
702730,Bianca Richardson,5271.17,2012-10-13 13:45:39,0
702731,Leandra Patton,7814.89,2012-02-16 11:05:00,1
702732,Kenneth Richardson,5605.38,2017-12-08 04:28:06,0
702733,Cora Perez,9950.93,2014-08-05 07:38:20,1
702734,Ezekiel Swanson,4583.19,2018-04-10 08:59:33,1
702735,Garrison Montgomery,3779.68,2015-10-28 04:37:38,1
702736,Kirk Fitzpatrick,8662.66,2010-11-02 14:39:38,1
702737,Yvonne Maldonado,8150.74,2013-04-25 22:46:50,0
702738,Harriet Holder,7768.33,2014-03-15 08:08:22,1
702739,Ezekiel Cline,2571.39,2011-01-05 22:11:58,0
702740,Summer Becker,7457.86,2013-09-07 22:05:43,0
702741,Lara Ferrell,6123.96,2014-04-21 17:20:40,0
702742,Malcolm Valenzuela,1399.16,2016-12-24 14:23:44,1
702743,Nevada Estrada,8864.52,2012-02-25 03:08:19,1
702744,Nasim Flynn,102.49,2015-12-23 16:51:51,1
702745,Clark Dixon,3596.56,2010-05-11 23:51:47,1
702746,Jessica Bass,3159.62,2011-01-23 11:18:49,1
702747,Sasha Glenn,9474.90,2016-11-04 09:50:39,0
702748,Raphael Cole,3943.23,2017-08-05 16:46:10,1
702749,Bell Emerson,7633.74,2011-06-07 05:07:53,1
702750,Yuli Langley,6976.62,2013-09-14 04:21:44,0
702751,Shelly Lindsey,1742.46,2010-06-29 10:15:57,0
702752,Xanthus Foster,653.56,2011-12-28 09:58:50,0
702753,Signe Howe,6843.76,2013-09-13 02:55:22,1
702754,Mohammad Callahan,8652.48,2015-04-17 16:59:54,0
702755,Jessamine Kemp,9989.17,2012-06-11 02:19:15,1
702756,Germane Tate,973.34,2014-11-21 02:31:30,0
702757,Arden Blankenship,125.84,2016-11-09 02:16:53,1
702758,Reece Hunter,593.79,2011-04-03 20:58:52,1
702759,Michelle Salazar,6483.44,2012-04-06 13:04:06,0
702760,Lee Buckley,6225.85,2012-12-25 13:22:11,0
702761,Allen Holland,7834.63,2017-04-07 00:06:28,0
702762,Lucy Callahan,5984.56,2015-02-03 18:25:52,0
702763,Nita Vaughan,5317.17,2015-03-07 14:49:23,1
702764,Bruno Woodard,5517.35,2010-07-28 00:58:34,1
702765,Kareem Howe,3451.69,2016-01-11 07:44:44,1
702766,Dana Gould,4323.72,2017-09-23 05:26:16,0
702767,Shad Riggs,3052.14,2013-06-21 18:47:38,1
702768,Sierra Johnston,6072.49,2011-01-04 04:38:18,1
702769,Kaitlin Boyd,7026.67,2011-08-19 22:32:43,0
702770,Sasha Cooley,1649.65,2011-12-23 23:16:10,0
702771,Penelope Love,4131.82,2010-11-06 10:45:52,0
702772,Lareina Pittman,6204.74,2014-12-15 07:25:54,0
702773,Samuel Tate,7291.09,2018-04-11 05:47:08,0
702774,Kirestin Pugh,4028.89,2015-11-17 22:33:09,0
702775,Duncan Drake,4945.36,2015-03-20 05:48:22,0
702776,Harlan Green,6299.11,2011-11-02 23:57:37,1
702777,Flynn Delaney,8133.13,2010-10-03 06:35:31,1
702778,Reed Gibbs,8911.86,2016-01-28 22:37:56,0
702779,Elijah Mueller,5072.01,2013-02-22 21:56:56,0
702780,Connor Lynch,5183.53,2015-10-12 16:50:01,1
702781,Garrett Thornton,419.53,2011-05-22 13:34:08,0
702782,Ivana Carr,1980.70,2014-04-17 10:36:35,1
702783,May Moran,1082.93,2017-06-01 18:51:53,0
702784,Whoopi Wyatt,3427.36,2016-09-12 15:24:20,0
702785,Cameron Talley,4795.58,2012-11-09 23:27:22,0
702786,Stephanie Chang,8206.17,2011-07-25 04:11:45,1
702787,Andrew Grant,1620.46,2015-02-03 05:55:57,0
702788,Calvin Gray,7900.61,2015-07-19 07:48:32,1
702789,Amaya Le,3367.36,2014-10-28 15:08:15,1
702790,Yvonne Medina,2675.33,2011-09-14 18:38:10,0
702791,Shoshana Jensen,8329.40,2016-03-21 21:22:06,1
702792,Anthony Campbell,2280.10,2016-03-15 16:50:50,0
702793,Phelan Mosley,4542.31,2012-11-26 00:19:17,0
702794,Kitra Mcneil,6288.24,2015-08-09 06:44:25,0
702795,Jamalia Gross,8316.06,2015-04-17 16:10:23,0
702796,Bert Macias,8568.27,2014-05-14 19:45:53,0
702797,Yolanda Madden,2034.53,2018-01-18 20:17:39,1
702798,Serena Ferrell,7644.05,2015-06-24 00:42:04,1
702799,Aretha Chang,8172.64,2013-01-09 08:39:08,0
702800,Perry Bates,1495.40,2017-03-31 00:09:54,0
702801,Risa Leon,810.59,2013-12-15 20:42:50,1
702802,Lamar Wiley,7242.36,2013-11-01 06:55:56,0
702803,Francesca Emerson,1900.69,2016-01-24 14:16:38,0
702804,Eric Macias,3511.28,2013-10-27 03:07:09,1
702805,Anthony Garrett,4953.78,2017-11-25 21:45:39,0
702806,Casey Sandoval,1264.83,2010-07-21 12:39:33,1
702807,Donna Hess,2103.54,2011-10-23 12:36:36,0
702808,Dahlia Crane,7090.17,2011-05-15 16:22:45,0
702809,Karina Rodgers,277.14,2012-03-08 21:25:44,1
702810,Chelsea Avila,7224.80,2013-05-02 04:29:04,0
702811,Tanner Chaney,2124.58,2010-08-17 02:50:06,0
702812,Hammett Graham,9045.50,2010-08-02 04:52:19,0
702813,Sheila Sexton,5687.95,2014-07-07 18:31:46,1
702814,Shelly Guzman,4667.96,2011-05-31 18:59:42,1
702815,Gage Noble,362.67,2010-06-13 09:27:23,0
702816,Cameron Bentley,342.77,2013-12-13 18:51:25,1
702817,Nathaniel Gilbert,85.85,2014-04-26 14:20:17,0
702818,Naomi Boone,748.10,2010-09-29 20:12:50,0
702819,Howard Warren,595.47,2011-11-28 11:01:51,0
702820,Micah Kemp,8090.35,2013-03-31 06:52:11,1
702821,Scarlet Lang,8551.39,2012-06-26 02:48:53,0
702822,Emery Holland,573.04,2016-07-23 09:35:29,0
702823,Cleo Mcfarland,4598.47,2011-01-26 21:21:40,0
702824,Allegra Sargent,2854.36,2012-05-07 03:28:19,1
702825,Theodore Lucas,3946.37,2010-10-11 15:13:53,0
702826,Kendall Lynch,4135.68,2011-03-11 04:13:58,0
702827,Abdul Castro,1439.85,2016-10-06 16:54:04,0
702828,Tanner Head,2977.18,2012-09-05 00:21:57,1
702829,Moana Kelly,1267.74,2018-02-21 05:31:09,0
702830,Madison Davis,3001.68,2017-07-11 17:04:48,1
702831,Tashya Bennett,5480.85,2010-11-06 15:43:48,0
702832,Acton Franco,8992.62,2011-09-04 16:07:57,0
702833,Anne Brewer,2984.77,2011-06-22 07:36:58,0
702834,Miriam Scott,3074.29,2013-09-30 09:06:13,1
702835,Cassandra Head,8094.90,2010-09-07 05:48:46,0
702836,Abdul Villarreal,2588.82,2011-11-15 00:22:20,0
702837,Brynn Peck,1529.55,2014-05-18 15:44:13,1
702838,Heather Bright,7114.52,2011-06-14 01:00:48,0
702839,Bell Huff,4142.03,2013-03-17 05:09:16,0
702840,Jordan Noble,8225.46,2018-03-23 14:57:11,1
702841,Ivory Mejia,7062.95,2013-12-03 15:21:01,1
702842,Brent Rich,1475.36,2012-10-22 07:12:27,1
702843,Simon Hull,8215.93,2010-12-07 05:44:24,0
702844,Audra Wright,5439.04,2011-11-15 04:31:53,0
702845,Brittany Gaines,4415.31,2015-11-15 06:41:02,0
702846,Sade Spencer,298.23,2017-03-11 09:40:08,1
702847,Ethan Donaldson,289.16,2017-03-12 08:01:37,1
702848,India Sweeney,5133.80,2012-06-15 00:46:57,0
702849,Laura Vargas,9599.08,2013-02-19 15:23:09,1
702850,Laith Warren,3848.65,2013-04-15 09:28:38,1
702851,Carlos Miller,537.37,2013-12-04 15:21:04,1
702852,Gay Lynch,4708.47,2013-02-08 22:29:21,0
702853,Rhona Reyes,2135.17,2017-11-02 10:25:12,1
702854,Deanna Stevens,9370.55,2016-05-19 22:01:52,0
702855,Levi Mccoy,9274.57,2015-04-26 05:31:19,1
702856,Tarik Mcmahon,4098.05,2012-08-13 06:50:33,0
702857,Ramona Mcdonald,9340.40,2011-11-20 16:45:13,0
702858,Eden Tate,9873.13,2015-01-09 03:01:05,0
702859,Dean Delgado,5745.28,2010-09-22 17:46:57,1
702860,Beck Langley,1310.13,2014-02-01 12:22:41,0
702861,Stuart Levine,6763.38,2014-06-20 23:15:07,0
702862,Perry Brewer,8571.89,2014-01-24 05:36:08,1
702863,Beverly Wolfe,7771.11,2014-05-15 15:10:07,0
702864,Charde Camacho,9201.58,2014-08-15 09:08:11,1
702865,Raphael Pugh,8864.13,2010-10-04 16:42:57,1
702866,Grady Carney,3978.61,2011-03-27 05:05:42,1
702867,Upton Albert,3231.48,2011-07-15 12:29:12,1
702868,Kieran Peterson,6078.35,2014-07-24 22:43:30,1
702869,Carl Dudley,7837.22,2013-05-31 09:41:19,0
702870,Oren Snider,4635.00,2015-12-19 12:52:34,0
702871,Julie Rivers,9408.90,2013-11-16 15:18:33,0
702872,Walker Edwards,1550.13,2013-05-28 00:43:58,1
702873,Galvin Hinton,9435.67,2010-12-02 10:58:39,1
702874,Joseph Dotson,9329.74,2013-02-19 09:41:03,0
702875,Vivian Day,3947.85,2015-11-17 13:05:12,0
702876,Irene Kidd,5872.00,2016-09-17 14:03:22,1
702877,Gloria Downs,7588.27,2012-06-04 02:28:30,0
702878,Malcolm Herman,6598.19,2011-11-16 12:19:03,0
702879,Isadora Page,7736.12,2015-02-25 11:36:04,0
702880,Calvin Key,1295.43,2017-06-09 20:43:43,0
702881,Idola Oconnor,6528.81,2014-07-16 14:13:05,0
702882,Shelly Lowery,5063.35,2012-08-05 15:32:22,0
702883,Nero Warren,2729.16,2012-04-08 05:36:45,1
702884,Dustin Hoffman,390.12,2016-02-13 12:33:26,1
702885,Lewis Padilla,9838.22,2011-03-24 07:55:52,0
702886,Tara Heath,975.56,2013-12-06 17:18:39,1
702887,Ima Kent,3711.26,2010-07-11 12:45:32,1
702888,Candice Workman,4431.14,2016-05-17 20:08:02,0
